0.027217833	0.01883653	0.0027426558	0.006289678	-0.04362987	0.01246147	-0.021923216	0.022039052	-0.05180972	0.048970878	-0.021105448	0.007008869	9.686371e-05	-0.022985047	-0.016155738	0.017481508
0.024265155	0.03283182	-0.043368623	0.003823554	0.023020241	0.014530003	0.007885072	0.03853451	0.027336512	-0.013604877	-0.02922669	0.012352196	0.038529105	0.028804556	-0.01313028	0.017328428
-0.0129266335	-0.022058442	0.027049169	-0.0011532096	0.08336203	0.009365279	0.056431253	0.031527936	0.03005463	-0.02802956	-0.021846812	-0.018538699	-0.030366309	0.040572505	0.051264573	0.013562349
-0.016710911	-0.014997947	0.048818894	0.020655097	-0.023096342	-0.04283209	-0.042698864	0.010185225	0.023636982	0.0128719965	0.033569187	0.053327743	-0.038726903	0.01745675	0.061682496	0.0507454
-0.03946597	0.0005154553	0.021756662	-0.021873279	-0.030833248	0.0011964993	-0.002980977	0.019215792	-0.015123207	-0.07108924	0.055808328	-0.021706067	0.0002705313	0.031732913	0.0035121576	-0.0053206803
0.019422652	0.0052505992	-0.002187898	-0.0051996615	0.0834946	-0.0030912876	0.027022244	0.039457656	-0.011316989	-0.024796905	0.07237622	-0.0059949527	0.018171666	0.0080360705	0.008759841	0.014137211
-0.05397702	0.032112267	-0.021716312	-0.061758596	0.005000868	-0.004908471	-0.021193339	-0.018050475	0.02664413	-0.015488208	-0.022687122	0.02334544	-0.041543912	-0.0085813375	-0.0011022445	-0.04244179
-0.0028603654	-0.030235987	0.03094953	0.020655135	-0.008237397	0.0023408616	0.013042394	0.041177884	0.007663383	0.0067902585	0.020145856	-5.1976103e-06	0.01952086	-0.040586025	0.0024433099	-0.025751067
-0.015875652	0.03383666	0.02916862	0.05902191	-0.008324257	0.0345692	-0.020311369	-0.043741215	-0.027978864	-0.03428129	-0.05748032	0.02116506	0.034647923	-0.0057482016	-0.03916495	0.025672833
0.003186527	-0.022091378	-0.07683354	0.049896944	0.023952773	0.040133197	-0.013458012	-0.013525461	-0.054878127	0.030922526	-0.05908031	0.033522103	0.022104787	0.032830425	0.01898804	0.002210958
0.052460525	-0.03256521	-0.11123551	-0.035256702	-0.028356293	-0.011698674	0.062484358	0.009341139	0.0069770017	-0.061121203	0.0053832266	0.04443697	0.057875253	-7.539624e-05	0.047091212	0.002617343
-0.05665813	0.046388213	0.021245316	-0.001136734	0.038514398	0.057893906	-0.05579423	0.049225952	-0.009328826	-0.018318173	0.02657324	0.054739203	0.06993902	0.041641515	-0.017266324	-0.05218388
0.006496082	-0.04329812	0.0067451065	0.03911391	-0.01999986	-0.098861605	-0.029466875	0.032815438	0.043059234	0.060863752	-0.023847234	-0.024483576	-0.023208419	0.00025173876	0.057734337	-0.059926383
-0.04516092	-0.03289195	-0.0038852182	-0.018362222	0.03716579	-0.010778407	-0.0862249	0.0009744547	-0.017810155	-0.033552784	0.02728867	-0.035834637	0.014602097	-0.07738352	-0.081125535	-0.04398299
0.06295003	0.034943003	-0.014137073	-0.0004595563	-0.00051343656	0.015557212	0.07173198	0.017512837	0.00038383823	0.04577056	0.0011519612	0.04017661	-0.07392996	0.03435549	-0.016658323	0.005553327
0.110908456	0.02215912	0.00803533	-0.006016771	0.021215847	-0.027628422	-0.05520869	-0.03125485	0.0012512684	-0.008085411	0.010911697	-0.027199786	0.03076647	-0.012932861	-0.03558003	-0.062441386
0.10292746	-0.074566506	-0.04121763	0.017641485	0.044718806	0.0030680243	-0.0026326578	0.073928095	-0.058376085	-0.018966412	-0.029307509	-0.038263135	-0.0024362651	0.003535993	-0.017423788	-0.05961912
-0.06270619	-0.04600508	-0.025661055	0.04435717	0.04720772	-0.06889989	-0.042401202	0.076460674	-0.009830546	0.00077919086	-0.0063088313	-0.08984535	0.051320326	0.0017962062	-0.032863148	-0.06052209
-0.11831648	-0.028528597	-0.02144022	-0.0058368645	-0.06293832	0.003690254	0.01535879	0.038099587	-0.003903411	-0.029380575	0.017538844	0.011589721	0.0041720225	0.08545129	0.06522485	0.0046307677
-0.03172962	0.04743398	-0.00436954	0.11153852	0.03164814	-0.062432192	-0.16209966	-0.011453126	0.02209394	-0.0036303191	-0.010599366	-0.029674007	0.0008473992	0.0015342642	-0.00561635	-0.025223484
0.03008185	-0.020989325	-0.021385318	0.015047877	-0.013867306	0.07056227	-0.08706391	-0.017717272	0.0018489101	0.04094452	0.03781044	-0.03259795	-0.019599747	-0.001775442	-0.023145149	0.11026192
0.014508968	0.06742733	0.116282135	-0.030704942	-0.0099109635	-0.06780414	-0.05005888	0.0031604937	-0.040930085	-0.018507946	-0.050607514	-0.00077869353	0.012807248	-0.03560279	-0.13099974	-0.0014702526
-0.0021955	-0.007931306	-0.016514163	0.02832706	-0.038059	0.0526067	-0.02674259	-0.0039085117	0.016962107	0.048702892	-0.019287243	0.08340429	-0.10429313	0.120019056	0.055557765	-0.019560015
0.011649332	-0.020614313	0.04187749	0.046246488	0.08886544	0.06733621	0.008000447	0.00962774	-0.04029758	0.10625409	-0.047053352	-0.106166564	0.07914055	0.03584859	-0.034030657	0.02293063
-0.06638209	-0.05058338	0.028971404	0.049066145	-0.085231006	0.0043345955	0.03405983	-0.010032545	0.03925135	0.0029691986	0.05821817	0.061577197	-0.028847761	0.06962807	-0.061176423	0.083262
0.06336542	-0.011661394	0.0143311005	-0.055548478	0.10943104	0.06562109	0.031685725	-0.002485016	-0.009946261	0.052741222	0.026477015	0.004599227	0.051326767	-0.11533695	-0.038661283	-0.10539655
0.031155234	0.022244096	0.06991226	0.06972584	-0.12627321	-0.028054902	0.04999208	-0.04107317	0.045876876	-0.020114502	0.027223133	-0.023540901	0.07029642	0.018306727	0.02775627	0.0070565413
0.029926678	-0.02257336	0.09081946	0.04947878	-0.059163183	-0.038454216	0.1325654	0.013765096	-0.04897503	0.022247046	-0.0037238512	-0.05490009	-0.017229302	-0.018304098	-0.03564111	-0.043785516
0.010985402	0.055627916	0.048971314	-0.027776444	-0.0116722705	0.0016480987	-0.04723574	0.02382319	-0.06025577	-0.01625525	-0.021641305	0.0029576654	-0.03977557	0.05755172	0.0052993954	-0.053623963
-0.06128678	0.031924594	0.045057654	0.046980046	0.08243627	0.040509425	-0.06466026	-0.049652494	-0.018812709	-0.05362785	-0.03448292	-0.0038968392	0.00945937	-0.0034305805	-0.008648146	0.010602355
-0.07842815	0.024758149	-0.01996668	0.023937883	0.04569381	-0.026710803	-0.06410147	-0.04074079	0.04048557	-0.019036558	0.07932004	-0.09484587	0.050931886	-0.020238912	-0.055496383	-0.016153922
-0.02892125	-0.06653499	0.0065579545	0.018096607	-0.0722158	-0.047036067	0.06113336	-0.021097584	0.022271989	-0.07519789	-0.03866258	0.012154866	0.11155831	-0.021105682	0.019498896	-0.11142562
-0.06648632	0.065365456	0.077871844	0.04355669	-0.096172266	0.038312253	-0.036813766	0.01679163	-0.0037481124	0.04156588	0.046769004	0.05417472	0.010421236	0.035938147	-0.049930044	0.010091922
